iso,name,lon,lat,size_pop,pop_basis,source
USA,Pooler,-81.24706,32.11548,23133,minor,GeoNames
USA,Mequon,-88.03001,43.21555,23132,minor,GeoNames
USA,Vicksburg,-90.87788,32.35265,23131,minor,GeoNames
MEX,Alvarado,-95.76181,18.77143,23128,minor,GeoNames
USA,Wright,-86.63829,30.45575,23127,minor,GeoNames
MEX,Zacualtipan,-98.65628,20.65002,23125,minor,GeoNames
USA,Palm City,-80.26616,27.16783,23120,minor,GeoNames
USA,Middleborough,-70.91115,41.89316,23116,minor,GeoNames
USA,Arnold,-76.50274,39.03206,23106,minor,GeoNames
MEX,Oxkutzkab,-89.41809,20.30734,23096,minor,GeoNames
USA,Isla Vista,-119.86097,34.41333,23096,minor,GeoNames
USA,Vero Beach South,-80.41308,27.61638,23092,minor,GeoNames
USA,Van Buren,-94.34827,35.43676,23081,minor,GeoNames
USA,East Peoria,-89.5801,40.66615,23080,minor,GeoNames
USA,Landover,-76.89664,38.934,23078,minor,GeoNames
USA,Windham,-72.15702,41.69982,23072,minor,GeoNames
USA,Jacksonville Beach,-81.39314,30.29469,23064,minor,GeoNames
USA,Solon,-81.44123,41.38978,23043,minor,GeoNames
USA,Chantilly,-77.4311,38.89428,23039,minor,GeoNames
USA,Candler-McAfee,-84.27246,33.72672,23025,minor,GeoNames
USA,Roselle,-88.07979,41.98475,22994,minor,GeoNames
USA,Copiague,-73.39984,40.68149,22993,minor,GeoNames
USA,Munster,-87.51254,41.56448,22984,minor,GeoNames
USA,Ladera Ranch,-117.63561,33.57086,22980,minor,GeoNames
MEX,Papalotla,-98.20389,19.16861,22969,minor,GeoNames
USA,Lisle,-88.07479,41.80114,22964,minor,GeoNames
CAN,Paradise,-52.88136,47.52909,22957,minor,GeoNames
MEX,Rodolfo Sanchez Taboada,-116.57196,31.72294,22957,minor,GeoNames
USA,Picnic Point-North Lynnwood,-122.29497,47.86278,22953,minor,GeoNames
USA,East Naples,-81.76648,26.13842,22951,minor,GeoNames
USA,Crystal,-93.36023,45.03274,22943,minor,GeoNames
USA,Dixiana,-86.64938,33.74021,22940,minor,GeoNames
USA,Highland,-87.45198,41.55365,22936,minor,GeoNames
USA,Machesney Park,-89.039,42.34724,22927,minor,GeoNames
USA,Pelham,-86.80999,33.28567,22885,minor,GeoNames
USA,Auburn,-70.23117,44.09785,22871,minor,GeoNames
USA,Lincolnia,-77.14331,38.81845,22855,minor,GeoNames
MEX,Zapotiltic,-103.41752,19.62749,22833,minor,GeoNames
MEX,Tixtla de Guerrero,-99.39799,17.56732,22826,minor,GeoNames
USA,Valinda,-117.94367,34.04529,22822,minor,GeoNames
USA,Marysville,-83.36714,40.23645,22817,minor,GeoNames
USA,Haines City,-81.62009,28.1145,22807,minor,GeoNames
USA,Columbus,-97.36838,41.42973,22797,minor,GeoNames
MEX,Frontera,-92.6453,18.54326,22795,minor,GeoNames
USA,Bristol,-71.26616,41.67705,22795,minor,GeoNames
USA,Millbrae,-122.38719,37.59855,22795,minor,GeoNames
USA,Newberg,-122.97316,45.30012,22780,minor,GeoNames
MEX,Atlacomulco de Fabela,-99.875,19.79919,22774,minor,GeoNames
USA,The Crossings,-80.40117,25.67066,22758,minor,GeoNames
USA,Valley Station,-85.87024,38.11118,22756,minor,GeoNames
USA,Lennox,-118.35258,33.93807,22753,minor,GeoNames
USA,East Lake-Orient Park,-82.37878,27.98269,22753,minor,GeoNames
MEX,Manuel Ojinaga,-104.41639,29.56444,22744,minor,GeoNames
USA,Farmington,-93.14355,44.64024,22731,minor,GeoNames
USA,Wilsonville,-122.77371,45.29984,22729,minor,GeoNames
USA,Hutto,-97.54667,30.5427,22722,minor,GeoNames
MEX,Lerma de Villada,-99.51163,19.28881,22713,minor,GeoNames
USA,Bloomingdale,-82.24037,27.89364,22711,minor,GeoNames
USA,West Odessa,-102.49876,31.84235,22707,minor,GeoNames
USA,Inglewood-Finn Hill,-122.23167,47.72049,22707,minor,GeoNames
USA,Oak Harbor,-122.64322,48.29316,22693,minor,GeoNames
USA,'Ewa Gentry,-158.03039,21.33999,22690,minor,GeoNames
USA,Oak Ridge,-81.42452,28.47112,22685,minor,GeoNames
USA,Rosemont,-121.36467,38.55185,22681,minor,GeoNames
MEX,Tequixquiac,-99.14472,19.90944,22676,minor,GeoNames
USA,Auburn Hills,-83.2341,42.68753,22672,minor,GeoNames
USA,Pottstown,-75.64963,40.24537,22664,minor,GeoNames
MEX,San Mateo Otzacatipan,-99.60345,19.33273,22656,minor,GeoNames
USA,West Puente Valley,-117.9684,34.05168,22636,minor,GeoNames
USA,Maple Heights,-81.56596,41.41533,22631,minor,GeoNames
USA,Willoughby,-81.4065,41.63977,22631,minor,GeoNames
USA,Benbrook,-97.46058,32.67319,22629,minor,GeoNames
USA,Cranford,-74.29959,40.65844,22627,minor,GeoNames
MEX,San Miguel Coatlinchan,-98.87274,19.44999,22619,minor,GeoNames
USA,Garden City,-73.6343,40.72677,22612,minor,GeoNames
CAN,Chambly,-73.28246,45.45008,22608,minor,GeoNames
MEX,Pedro Meoqui,-105.48051,28.26847,22574,minor,GeoNames
USA,Farmington,-111.88744,40.9805,22566,minor,GeoNames
USA,Wasco,-88.40452,41.93808,22560,minor,GeoNames
USA,Hastings,-92.85243,44.7433,22554,minor,GeoNames
MEX,El Salto,-104.5,20.33333,22550,minor,GeoNames
USA,Avon,-82.03542,41.45171,22544,minor,GeoNames
MEX,San Jose del Valle,-105.22813,20.76376,22541,minor,GeoNames
USA,North Augusta,-81.96512,33.5018,22522,minor,GeoNames
USA,Guilford,-72.68176,41.28899,22498,minor,GeoNames
USA,Cottage Lake,-122.07735,47.74427,22494,minor,GeoNames
CAN,Mount Pearl,-52.78135,47.51659,22477,minor,GeoNames
USA,Corcoran,-119.5604,36.09801,22477,minor,GeoNames
USA,East Patchogue,-72.99622,40.76704,22469,minor,GeoNames
USA,West Springfield,-77.22109,38.77261,22460,minor,GeoNames
MEX,Cosoleacaque,-94.6359,17.99913,22454,minor,GeoNames
USA,Wahiawa-Whitmore,-158.03353,21.50565,22448,minor,GeoNames
USA,Hudson,-81.44067,41.24006,22437,minor,GeoNames
USA,Port Hueneme,-119.19511,34.14778,22423,minor,GeoNames
USA,Holiday,-82.73955,28.18779,22403,minor,GeoNames
USA,Radcliff,-85.94913,37.84035,22387,minor,GeoNames
USA,Hopewell,-77.2872,37.30432,22378,minor,GeoNames
USA,New Castle,-80.34701,41.00367,22375,minor,GeoNames
USA,South Elgin,-88.2923,41.99419,22365,minor,GeoNames
USA,Prichard,-88.07889,30.7388,22351,minor,GeoNames
USA,New Brighton,-93.20189,45.06552,22351,minor,GeoNames
USA,Anniston,-85.83163,33.65983,22347,minor,GeoNames
USA,Palm Springs,-80.09615,26.6359,22341,minor,GeoNames
USA,Ruston,-92.63793,32.52321,22340,minor,GeoNames
USA,Wilmington,-71.17367,42.54648,22325,minor,GeoNames
USA,Midlothian,-96.99445,32.48236,22318,minor,GeoNames
USA,Oxford,-89.51925,34.3665,22314,minor,GeoNames
MEX,Cerro Azul,-97.74088,21.192,22268,minor,GeoNames
USA,Oakdale,-120.84715,37.76659,22259,minor,GeoNames
USA,Darien,-87.97395,41.75198,22256,minor,GeoNames
USA,Bloomingdale,-88.0809,41.95753,22254,minor,GeoNames
USA,Venice,-82.45426,27.09978,22211,minor,GeoNames
USA,Ludlow,-72.47592,42.16009,22201,minor,GeoNames
CAN,Duncan,-123.70266,48.78293,22199,minor,GeoNames
MEX,Nava,-100.76565,28.42071,22192,minor,GeoNames
USA,South Bradenton,-82.58176,27.4631,22178,minor,GeoNames
USA,Hillside,-74.23015,40.70121,22155,minor,GeoNames
USA,North Plainfield,-74.42737,40.6301,22140,minor,GeoNames
USA,Acworth,-84.67837,34.06635,22131,minor,GeoNames
USA,Pascagoula,-88.55613,30.36576,22126,minor,GeoNames
USA,Sunny Isles Beach,-80.12282,25.95065,22123,minor,GeoNames
CAN,Kingsville,-82.73312,42.10009,22119,minor,GeoNames
USA,Roseburg,-123.34174,43.2165,22114,minor,GeoNames
USA,Oxford,-84.74523,39.507,22104,minor,GeoNames
USA,Merrick,-73.55152,40.66288,22097,minor,GeoNames
MEX,Nogales,-97.16311,18.82776,22085,minor,GeoNames
USA,Somerset,-74.48849,40.4976,22083,minor,GeoNames
USA,Moses Lake,-119.27808,47.13014,22082,minor,GeoNames
USA,Saginaw,-97.36391,32.86013,22079,minor,GeoNames
USA,Greater Northdale,-82.52594,28.10545,22079,minor,GeoNames
USA,Northdale,-82.50561,28.0939,22079,minor,GeoNames
USA,Summit,-74.36468,40.71562,22074,minor,GeoNames
USA,Watertown,-97.11507,44.89941,22073,minor,GeoNames
USA,Alliance,-81.10593,40.91534,22055,minor,GeoNames
USA,Kalispell,-114.31291,48.19579,22052,minor,GeoNames
USA,South Holland,-87.60699,41.60087,22043,minor,GeoNames
USA,Kenmore,-122.24401,47.75732,22030,minor,GeoNames
USA,Del City,-97.44087,35.44201,22022,minor,GeoNames
USA,Derry,-71.32729,42.88064,22015,minor,GeoNames
USA,Hamtramck,-83.04964,42.39282,22002,minor,GeoNames
USA,Wekiwa Springs,-81.42563,28.69861,21998,minor,GeoNames
USA,Leesburg,-81.87786,28.81082,21993,minor,GeoNames
USA,Duarte,-117.97729,34.13945,21990,minor,GeoNames
USA,Converse,-98.31612,29.51801,21987,minor,GeoNames
USA,Villa Park,-87.98895,41.88975,21969,minor,GeoNames
USA,Decatur,-84.29631,33.77483,21957,minor,GeoNames
USA,Park Forest,-87.67449,41.49142,21954,minor,GeoNames
USA,Christiansburg,-80.40894,37.12985,21943,minor,GeoNames
USA,Jurupa Valley,-117.51644,33.99251,21930,minor,GeoNames
USA,Ashland,-122.11385,37.69465,21925,minor,GeoNames
USA,West and East Lealman,-82.68944,27.81993,21924,minor,GeoNames
USA,Farragut,-84.15353,35.88452,21919,minor,GeoNames
USA,La Porte,-86.71389,41.60774,21916,minor,GeoNames
MEX,Reyes Acozac,-98.98079,19.7755,21910,minor,GeoNames
MEX,Playas del Rosario,-92.93243,17.85289,21893,minor,GeoNames
USA,Prairie Village,-94.63357,38.99167,21877,minor,GeoNames
USA,Smithfield,-71.54951,41.92204,21872,minor,GeoNames
USA,Clarksville,-85.75996,38.29674,21866,minor,GeoNames
MEX,Huetamo de Nunez,-100.90004,18.62602,21864,minor,GeoNames
USA,Wadsworth,-81.72985,41.02561,21860,minor,GeoNames
USA,Camas,-122.39954,45.58706,21846,minor,GeoNames
USA,Fort Walton Beach,-86.61707,30.42059,21817,minor,GeoNames
USA,Geneva,-88.30535,41.88753,21806,minor,GeoNames
USA,Brent,-87.23608,30.46881,21804,minor,GeoNames
USA,South Euclid,-81.51846,41.52311,21794,minor,GeoNames
CAN,Collingwood,-80.21638,44.4834,21793,minor,GeoNames
MEX,Santa Maria Atzompa,-96.77686,17.10165,21788,minor,GeoNames
MEX,Tenango de Arista,-99.5898,19.10446,21765,minor,GeoNames
USA,Brushy Creek,-97.73973,30.51353,21764,minor,GeoNames
USA,Westchase,-82.60982,28.05502,21747,minor,GeoNames
USA,Sugar Hill,-84.03352,34.10649,21747,minor,GeoNames
MEX,Chiconcuac,-98.89884,19.55939,21738,minor,GeoNames
USA,Chillicothe,-82.9824,39.33312,21727,minor,GeoNames
MEX,Tuxpan,-105.29901,21.94173,21709,minor,GeoNames
USA,South Lake Tahoe,-119.98435,38.93324,21706,minor,GeoNames
MEX,Sombrerete,-103.64134,23.63138,21702,minor,GeoNames
USA,West Carson,-118.29257,33.82168,21699,minor,GeoNames
USA,Massapequa,-73.47429,40.68066,21685,minor,GeoNames
USA,Canton,-71.14477,42.15843,21679,minor,GeoNames
USA,Roselle,-74.25882,40.65223,21670,minor,GeoNames
USA,Lincoln,-71.435,41.92111,21670,minor,GeoNames
USA,Lumberton,-79.01045,34.61834,21667,minor,GeoNames
MEX,Petatlan,-101.26798,17.53768,21659,minor,GeoNames
MEX,El Salto,-103.18159,20.51853,21644,minor,GeoNames
USA,Taylors,-82.29623,34.92039,21617,minor,GeoNames
USA,Yucca Valley,-116.43224,34.11417,21600,minor,GeoNames
MEX,Chapala,-103.18963,20.29246,21596,minor,GeoNames
USA,Westford,-71.43784,42.57926,21587,minor,GeoNames
MEX,Zacatepec,-99.18981,18.65409,21586,minor,GeoNames
USA,Edgewater,-80.90228,28.98888,21566,minor,GeoNames
USA,Allison Park,-79.95867,40.55951,21552,minor,GeoNames
CAN,Baie-Comeau,-68.14894,49.21679,21536,minor,GeoNames
USA,Bloomfield,-72.73009,41.82649,21535,minor,GeoNames
USA,Bay Point,-121.96163,38.02909,21534,minor,GeoNames
USA,Portsmouth,-70.75766,43.07704,21530,minor,GeoNames
USA,Sedalia,-93.22826,38.70446,21516,minor,GeoNames
USA,Naples,-81.79596,26.14234,21512,minor,GeoNames
USA,Patterson,-121.12966,37.4716,21498,minor,GeoNames
USA,Greenfield,-85.76942,39.78504,21497,minor,GeoNames
USA,Waynesboro,-78.88947,38.06847,21491,minor,GeoNames
CAN,Bedford,-63.66732,44.72552,21474,minor,GeoNames
CAN,Fort St. John,-120.85292,56.24988,21465,minor,GeoNames
USA,Albertville,-86.20878,34.26783,21462,minor,GeoNames
USA,Stoneham,-71.0995,42.4801,21437,minor,GeoNames
USA,Basking Ridge,-74.54932,40.70621,21424,minor,GeoNames
USA,Perrysburg,-83.62716,41.557,21423,minor,GeoNames
USA,Erie,-105.04998,40.05026,21420,minor,GeoNames
MEX,Atoyac de Alvarez,-100.43306,17.20667,21407,minor,GeoNames
USA,Klamath Falls,-121.78167,42.22487,21399,minor,GeoNames
USA,Clinton,-112.0505,41.13967,21399,minor,GeoNames
USA,Green Valley,-110.9937,31.85425,21391,minor,GeoNames
USA,Evans,-104.69219,40.37637,21383,minor,GeoNames
USA,Mandan,-100.88958,46.82666,21382,minor,GeoNames
USA,Winchester,-71.137,42.45232,21374,minor,GeoNames
MEX,Fortin de las Flores,-97.0,18.90806,21370,minor,GeoNames
USA,Okemos,-84.42747,42.72226,21369,minor,GeoNames
USA,Arnold,-90.37762,38.43283,21357,minor,GeoNames
USA,East Moline,-90.4443,41.50087,21350,minor,GeoNames
CAN,Owen Sound,-80.94349,44.56717,21341,minor,GeoNames
USA,West Pensacola,-87.27969,30.42659,21339,minor,GeoNames
USA,Kinston,-77.58164,35.26266,21337,minor,GeoNames
USA,Shelbyville,-86.46027,35.48341,21317,minor,GeoNames
USA,Marquette,-87.39542,46.54354,21297,minor,GeoNames
USA,Fairfield Heights,-86.38224,39.82861,21285,minor,GeoNames
USA,Biddeford,-70.45338,43.49258,21282,minor,GeoNames
USA,Golden Valley,-93.34912,45.00969,21270,minor,GeoNames
USA,Canyon Lake,-98.26251,29.87522,21262,minor,GeoNames
USA,Conda,-111.53245,42.72825,21260,minor,GeoNames
USA,Oxford,-85.83496,33.61427,21249,minor,GeoNames
USA,South Milwaukee,-87.86064,42.91057,21233,minor,GeoNames
USA,Marina,-121.80217,36.6844,21229,minor,GeoNames
USA,Mukilteo,-122.30458,47.94454,21226,minor,GeoNames
USA,Rancho San Diego,-116.9353,32.74727,21208,minor,GeoNames
USA,Charleston,-88.17615,39.49615,21196,minor,GeoNames
USA,Bedford,-71.5159,42.94647,21188,minor,GeoNames
CAN,Uxbridge,-79.11628,44.10012,21176,minor,GeoNames
MEX,Romita,-101.517,20.87208,21176,minor,GeoNames
USA,Carrboro,-79.07529,35.91014,21156,minor,GeoNames
USA,Crest Hill,-88.09867,41.55475,21153,minor,GeoNames
USA,Saint Andrews,-81.101,34.043,21151,minor,GeoNames
USA,Ashland,-82.63794,38.47841,21108,minor,GeoNames
MEX,Puente de Ixtla,-99.31806,18.61472,21098,minor,GeoNames
USA,Hays,-99.32677,38.87918,21092,minor,GeoNames
USA,'Ewa Beach-Iroquois Point,-157.99133,21.31532,21088,minor,GeoNames
MEX,San Pedro Totoltepec,-99.57197,19.31108,21076,minor,GeoNames
USA,Mililani Mauka,-157.99452,21.47793,21075,minor,GeoNames
MEX,Xoxocotla,-99.24577,18.68415,21074,minor,GeoNames
USA,Ferguson,-90.30539,38.74422,21059,minor,GeoNames
USA,Conway,-79.04781,33.836,21053,minor,GeoNames
USA,Lino Lakes,-93.08883,45.16024,21050,minor,GeoNames
USA,West Lake Stevens,-122.1018,47.99343,21047,minor,GeoNames
USA,New Hope,-93.38662,45.03802,21032,minor,GeoNames
USA,Palm River-Clair Mel,-82.37939,27.92386,21024,minor,GeoNames
USA,Trussville,-86.60888,33.61983,21023,minor,GeoNames
USA,Corinth,-97.06473,33.15401,20998,minor,GeoNames
CAN,Varennes,-73.43246,45.68338,20994,minor,GeoNames
USA,Mountlake Terrace,-122.30874,47.78815,20989,minor,GeoNames
USA,Chester,-77.44165,37.35682,20987,minor,GeoNames
USA,Nixa,-93.29435,37.04339,20984,minor,GeoNames
USA,East Ridge,-85.2519,35.01424,20979,minor,GeoNames
USA,Makakilo-Makaiwa Hills-Kunia,-158.07326,21.36676,20967,minor,GeoNames
MEX,El Grullo,-104.21626,19.80665,20924,minor,GeoNames
MEX,Acajete,-97.95231,19.11154,20923,minor,GeoNames
USA,Plainview,-101.70684,34.18479,20919,minor,GeoNames
USA,Grayslake,-88.04175,42.34447,20915,minor,GeoNames
USA,Agoura Hills,-118.77453,34.13639,20915,minor,GeoNames
USA,Acton,-71.43284,42.48509,20897,minor,GeoNames
USA,Sanford,-70.77422,43.43925,20893,minor,GeoNames
USA,Silver Firs,-122.1551,47.86602,20891,minor,GeoNames
USA,Hauppauge,-73.20261,40.82565,20882,minor,GeoNames
USA,Kihei,-156.44578,20.76462,20881,minor,GeoNames
USA,South El Monte,-118.04673,34.05195,20878,minor,GeoNames
USA,Arvin,-118.82843,35.20913,20876,minor,GeoNames
MEX,San Rafael,-98.75636,19.20959,20873,minor,GeoNames
USA,Johnston,-93.69772,41.67304,20871,minor,GeoNames
USA,Gardner,-94.92719,38.81084,20868,minor,GeoNames
USA,Lathrop,-121.27661,37.8227,20866,minor,GeoNames
USA,Ashland,-122.70948,42.19458,20861,minor,GeoNames
USA,Sidney,-84.1555,40.28422,20858,minor,GeoNames
USA,Birmingham,-83.21132,42.5467,20857,minor,GeoNames
USA,Sweetwater,-80.37311,25.76343,20840,minor,GeoNames
USA,Milwaukie,-122.63926,45.44623,20830,minor,GeoNames
USA,East Millcreek,-111.81049,40.69995,20816,minor,GeoNames
USA,Grand Island,-78.96254,43.03311,20813,minor,GeoNames
USA,Union City,-84.54243,33.58706,20805,minor,GeoNames
USA,Woodlawn,-77.13276,38.71678,20804,minor,GeoNames
CAN,Clarence-Rockland,-75.29101,45.5501,20790,minor,GeoNames
USA,Piqua,-84.24244,40.14477,20790,minor,GeoNames
MEX,Las Margaritas,-91.98224,16.31281,20786,minor,GeoNames
USA,Lomita,-118.31507,33.79224,20785,minor,GeoNames
USA,Cockeysville,-76.64386,39.48122,20776,minor,GeoNames
CAN,Fergus,-80.37761,43.70604,20767,minor,GeoNames
USA,Easley,-82.60152,34.82984,20765,minor,GeoNames
MEX,Capulhuac de Mirafuentes,-99.46585,19.19354,20757,minor,GeoNames
USA,Pleasantville,-74.52404,39.38984,20755,minor,GeoNames
USA,Liberal,-100.921,37.04308,20746,minor,GeoNames
USA,Palisades Park,-73.99764,40.84816,20743,minor,GeoNames
USA,Jenks,-95.96833,36.02287,20740,minor,GeoNames
USA,Simpsonville,-82.25428,34.73706,20736,minor,GeoNames
USA,Latham,-73.75901,42.74702,20736,minor,GeoNames
USA,Darien,-73.46929,41.07871,20732,minor,GeoNames
USA,Pleasant Prairie,-87.93341,42.55308,20726,minor,GeoNames
CAN,Port Alberni,-124.8028,49.24133,20712,minor,GeoNames
MEX,Allende,-100.85111,28.34124,20694,minor,GeoNames
USA,Mountain Brook,-86.75221,33.50094,20691,minor,GeoNames
USA,Chambersburg,-77.6611,39.93759,20691,minor,GeoNames
USA,Adrian,-84.03717,41.89755,20691,minor,GeoNames
MEX,Xonacatlan,-99.52807,19.40513,20680,minor,GeoNames
USA,West Melbourne,-80.65339,28.07168,20679,minor,GeoNames
CAN,Wasaga Beach,-80.01637,44.5168,20675,minor,GeoNames
USA,Rotterdam,-73.97096,42.78702,20652,minor,GeoNames
USA,Lakeside,-116.92225,32.85727,20648,minor,GeoNames
USA,Kalihi Valley,-157.84294,21.36373,20647,minor,GeoNames
USA,Bethany,-122.8676,45.55789,20646,minor,GeoNames
USA,Lake Worth Corridor,-80.10102,26.61649,20635,minor,GeoNames
USA,Winter Gardens,-116.93336,32.83116,20631,minor,GeoNames
USA,Lockport,-78.69031,43.17061,20624,minor,GeoNames
USA,Lebanon,-84.20299,39.43534,20623,minor,GeoNames
USA,Wade Hampton,-82.33317,34.90373,20622,minor,GeoNames
USA,Murphy,-96.61305,33.01512,20610,minor,GeoNames
USA,Coralville,-91.58045,41.6764,20608,minor,GeoNames
USA,Ensley,-87.27275,30.51881,20602,minor,GeoNames
CAN,Riverview,-64.81597,46.05455,20584,minor,GeoNames
USA,Sapulpa,-96.11417,35.9987,20579,minor,GeoNames
USA,American Canyon,-122.2608,38.17492,20554,minor,GeoNames
USA,South San Jose Hills,-117.90478,34.01279,20551,minor,GeoNames
USA,Belton,-97.46445,31.05601,20547,minor,GeoNames
USA,Agoura,-118.73787,34.14306,20537,minor,GeoNames
USA,Bayville,-74.15486,39.90929,20512,minor,GeoNames
CAN,Kirkland,-73.86586,45.45008,20491,minor,GeoNames
USA,Arbutus,-76.69997,39.25455,20483,minor,GeoNames
MEX,San Buenaventura,-101.54891,27.06193,20480,minor,GeoNames
USA,Hammond,-90.46293,30.50463,20480,minor,GeoNames
MEX,Jaral del Progreso,-101.06419,20.37205,20457,minor,GeoNames
USA,Schofield-Wheeler,-158.04681,21.48394,20452,minor,GeoNames
USA,Libertyville,-87.95313,42.28308,20436,minor,GeoNames
MEX,Terrazas del Valle,-116.82667,32.4875,20421,minor,GeoNames
USA,Pittsburg,-94.70496,37.41088,20409,minor,GeoNames
USA,Portsmouth,-82.99767,38.73174,20409,minor,GeoNames
CAN,Camrose,-112.83525,53.01684,20405,minor,GeoNames
USA,Granite Bay,-121.16384,38.76323,20402,minor,GeoNames
USA,Charlestown,-71.062,42.37787,20397,minor,GeoNames
USA,Louisville,-105.13193,39.97776,20396,minor,GeoNames
USA,Northfield,-93.1616,44.4583,20380,minor,GeoNames
USA,Rocky River,-81.8393,41.4756,20376,minor,GeoNames
USA,Raymore,-94.45273,38.80195,20374,minor,GeoNames
USA,Middletown,-75.71632,39.44956,20372,minor,GeoNames
USA,Havelock,-76.90133,34.87905,20364,minor,GeoNames
CAN,Lindsay,-78.73286,44.35012,20354,minor,GeoNames
USA,Harvey,-90.07729,29.90354,20348,minor,GeoNames
CAN,Yellowknife,-114.37248,62.45411,20340,minor,GeoNames
USA,Gardner,-71.99813,42.57509,20333,minor,GeoNames
USA,Golden,-105.2211,39.75554,20330,minor,GeoNames
MEX,Santa Anita,-103.4435,20.55005,20320,minor,GeoNames
USA,Cartersville,-84.80231,34.16533,20319,minor,GeoNames
USA,Ashland,-82.31822,40.86867,20317,minor,GeoNames
USA,Oakleaf Plantation,-81.83549,30.17083,20315,minor,GeoNames
USA,Affton,-90.33317,38.55061,20307,minor,GeoNames
USA,Ramona,-116.86808,33.04171,20292,minor,GeoNames
USA,Elmwood Park,-74.11848,40.90399,20279,minor,GeoNames
USA,Elko,-115.76312,40.83242,20279,minor,GeoNames
USA,Nogales,-110.93425,31.34038,20252,minor,GeoNames
USA,Parma Heights,-81.75958,41.39005,20246,minor,GeoNames
USA,La Canada Flintridge,-118.18785,34.19917,20246,minor,GeoNames
USA,Mustang,-97.72449,35.38423,20226,minor,GeoNames
USA,Rose Hill,-77.11276,38.78872,20226,minor,GeoNames
USA,East Northport,-73.32456,40.87676,20217,minor,GeoNames
USA,Glen Avon,-117.48477,34.01168,20199,minor,GeoNames
MEX,San Antonio de la Cal,-96.70094,17.02921,20198,minor,GeoNames
USA,Sulphur,-93.37738,30.23659,20189,minor,GeoNames
USA,Shelby,-81.53565,35.29235,20189,minor,GeoNames
USA,Montville Center,-72.15119,41.47899,20180,minor,GeoNames
USA,Ferndale,-83.13465,42.46059,20177,minor,GeoNames
USA,South Saint Paul,-93.03494,44.89274,20160,minor,GeoNames
USA,Lynn Haven,-85.64826,30.24548,20156,minor,GeoNames
USA,Lake Ronkonkoma,-73.13122,40.8351,20155,minor,GeoNames
USA,Millburn,-74.30404,40.72482,20149,minor,GeoNames
USA,Lexington,-81.23621,33.98154,20138,minor,GeoNames
USA,Murrysville,-79.69755,40.4284,20134,minor,GeoNames
USA,Cumberland,-78.76252,39.65287,20130,minor,GeoNames
MEX,La Orilla,-102.22694,17.99583,20126,minor,GeoNames
USA,Stephenville,-98.20226,32.2207,20120,minor,GeoNames
USA,Oregon,-83.48688,41.64366,20102,minor,GeoNames
USA,Eastmont,-122.18154,47.8974,20101,minor,GeoNames
MEX,Mezcales,-105.283,20.73039,20092,minor,GeoNames
USA,Monroe,-83.39771,41.91643,20092,minor,GeoNames
USA,Coconut Grove,-80.25699,25.7126,20076,minor,GeoNames
USA,West Mifflin,-79.86644,40.3634,20075,minor,GeoNames
MEX,Naranjos,-97.68656,21.35087,20073,minor,GeoNames
